"No.","Time","Source","Destination","Protocol","Length","Info"
"83","0.339290","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"84","0.339303","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"85","0.340340","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"86","0.340368","192.100.20.217","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"87","0.408216","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"88","0.408265","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"89","0.408530","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"90","0.409214","192.100.20.217","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"91","0.409563","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"92","0.410328","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"93","0.410697","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"94","0.411425","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"95","0.412183","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"96","0.412551","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"97","0.413401","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"98","0.415925","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"99","0.415938","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"100","0.416785","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"101","0.417752","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"102","0.417780","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"103","0.418120","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"104","0.420037","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"105","0.420065","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"106","0.420079","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"107","0.421142","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"108","0.421172","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"109","0.421947","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"110","0.422296","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"111","0.423007","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"112","0.423395","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"113","0.424107","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"114","0.424445","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"115","0.425241","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"116","0.425987","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"117","0.426908","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"118","0.426937","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
